id,zip,score,process,address,restaurant,inspection-date,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
10005361,78746,100,"Routine Inspection","3700 BEE CAVES RD WEST LAKE HILLS, TX 78746 ","WL - Walgreens #06050",2014-12-28T00:00:00Z,30.279616,-97.806667,1,range_interpolation,3700,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
10005363,78753,99,"Routine Inspection","825 E RUNDBERG LN Unit V220 AUSTIN, TX 78753 ","Dollar General Store #10876",2014-12-28T00:00:00Z,30.358126,-97.6884,1,range_interpolation,825,"E Rundberg Ln",Austin,TX,"Travis County",78753,US
10005392,78738,90,"Routine Inspection","401 JACK NICKLAUS DR LAKEWAY, TX 78738 ","LW - Flintrock Falls Country Club",2015-12-27T00:00:00Z,30.339183,-97.982526,0.8,range_interpolation,401,"Jack Nicklaus Dr",Austin,TX,"Travis County",78738,US
10005653,78749,90,"Routine Inspection","4404 W WILLIAM CANNON DR AUSTIN, TX 78749 ","Gold's Gym-South",2015-12-27T00:00:00Z,30.222886,-97.839478,1,range_interpolation,4404,"W William Cannon Dr",Austin,TX,"Travis County",78749,US
10005678,78748,100,"Routine Inspection","9900 S IH 35 SVRD SB Bldg C AUSTIN, TX 78748 ","Ashley Furniture Homestore",2014-12-28T00:00:00Z,30.148782,-97.792996,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78748,US
10005680,78704,73,"Routine Inspection","500 E BEN WHITE BLVD WB Bldg B AUSTIN, TX 78704 ",Chick-Fil-A,2014-12-28T00:00:00Z,30.22194,-97.763619,0.8,range_interpolation,500,"E Ben White Blvd",Austin,TX,"Travis County",78704,US
10005782,78744,92,"Routine Inspection","4404 BRANDT RD AUSTIN, TX 78744 ","H & H Ballroom",2015-12-27T00:00:00Z,30.159743,-97.771301,1,range_interpolation,4404,"Brandt Rd",Austin,TX,"Travis County",78744,US
10005821,78702,62,"Routine Inspection","105 TILLERY ST AUSTIN, TX 78702 ","Taqueria Los Jaliscienses #7",2014-12-28T00:00:00Z,30.251952,-97.708502,1,range_interpolation,105,"Tillery St",Austin,TX,"Travis County",78702,US
10005828,78729,89,"Routine Inspection","13729 N US 183 HWY Unit 900 AUSTIN, TX 78729 ","Church's Chicken",2014-12-28T00:00:00Z,30.459434,-97.793302,1,range_interpolation,13729,"N Us Hwy 183",Austin,TX,"Travis County",78750,US
10005840,78758,85,"Routine Inspection","10515 N MOPAC EXPY NB AUSTIN, TX 78758 ","Mimi's Cafe #126",2014-12-28T00:00:00Z,30.39552,-97.732443,1,range_interpolation,10515,"N Mo-pac Expy",Austin,TX,"Travis County",78759,US
10005841,78758,92,"Routine Inspection","3401 ESPERANZA XING AUSTIN, TX 78758 ","California Pizza Kitchen ",2015-12-27T00:00:00Z,30.401982,-97.727791,1,range_interpolation,3401,"Esperanza Xing",Austin,TX,"Travis County",78758,US
10005937,78704,89,"Routine Inspection","3909 S LAMAR BLVD NB Bldg B AUSTIN, TX 78704 ","Plucker's Wing Bar",2014-12-28T00:00:00Z,30.23786,-97.789974,1,range_interpolation,3909,"S Lamar Blvd",Austin,TX,"Travis County",78735,US
10005994,78704,99,"Routine Inspection","500 E BEN WHITE BLVD WB AUSTIN, TX 78704 ","Starbuck's Coffee # 10757",2015-12-27T00:00:00Z,30.22194,-97.763619,0.8,range_interpolation,500,"E Ben White Blvd",Austin,TX,"Travis County",78704,US
10006084,78702,88,"Routine Inspection","1144 AIRPORT BLVD Unit 700 AUSTIN, TX 78702 ","Golden Chick",2014-12-28T00:00:00Z,30.272185,-97.697542,1,range_interpolation,1144,"Airport Blvd",Austin,TX,"Travis County",78702,US
10006179,78757,97,"Routine Inspection","7101 WOODROW AVE Unit A AUSTIN, TX 78757 ","Little Deli",2015-12-27T00:00:00Z,30.342045,-97.72533,1,range_interpolation,7101,"Woodrow Ave",Austin,TX,"Travis County",78757,US
10006226,78705,90,"Routine Inspection","2600 RIO GRANDE ST AUSTIN, TX 78705 ","The Tejas Foundation",2014-12-28T00:00:00Z,30.290818,-97.744425,1,range_interpolation,2600,"Rio Grande St",Austin,TX,"Travis County",78705,US
10006310,78752,100,"Routine Inspection","7622 N IH 35 SVRD SB AUSTIN, TX 78752 ","La Quinta Inn Austin North",2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
10006313,78754,93,"Routine Inspection","8201 CROSS PARK DR Bldg 2 AUSTIN, TX 78754 ","Quiznos Sub",2015-12-27T00:00:00Z,30.329837,-97.667282,1,range_interpolation,8201,"Cross Park Dr",Austin,TX,"Travis County",78754,US
10006331,78734,97,"Routine Inspection","2306 S FM 620 RD LAKEWAY, TX 78734 ","LW - CVS Pharmacy #80",2014-12-28T00:00:00Z,30.388716,-97.941568,1,range_interpolation,2306,"Fm 620",Austin,TX,"Travis County",78734,US
10006349,78745,73,"Routine Inspection","1815 W BEN WHITE BLVD EB AUSTIN, TX 78745 ","Taqueria Los Jaliscienses",2014-12-28T00:00:00Z,30.228441,-97.786385,1,range_interpolation,1815,"W Ben White Blvd",Austin,TX,"Travis County",78704,US
10006394,78745,100,"Routine Inspection","4200 S IH 35 SVRD SB AUSTIN, TX 78745 ","La Quinta Inn #0478",2014-12-28T00:00:00Z,30.214281,-97.752095,0.8,street_center,,"S I- 35",Austin,TX,"Travis County",78744,US
10006460,78705,85,"Routine Inspection","3707 SPEEDWAY Unit 102 AUSTIN, TX 78705 ","New Speedway",2015-12-27T00:00:00Z,30.300075,-97.733678,1,range_interpolation,3707,Speedway,Austin,TX,"Travis County",78705,US
10006741,78754,100,"Routine Inspection","1701 E PARMER LN AUSTIN, TX 78754 ","CVS Pharmacy #0357",2014-12-28T00:00:00Z,30.399437,-97.655031,0.8,range_interpolation,1701,"E Parmer Ln",Austin,TX,"Travis County",78754,US
10006802,78758,72,"Routine Inspection","11506 CENTURY OAKS TER Bunit 128 AUSTIN, TX 78758 ",Jasper's,2014-12-28T00:00:00Z,30.401684,-97.72611,0.8,range_interpolation,11506,"Century Oaks Ter",Austin,TX,"Travis County",78758,US
10006920,78758,83,"Routine Inspection","9414 PARKFIELD DR Unit 2 AUSTIN, TX 78758 ","Taco More",2015-12-27T00:00:00Z,30.367736,-97.70625,1,range_interpolation,9414,"Parkfield Dr",Austin,TX,"Travis County",78758,US
10006930,78705,100,"Routine Inspection","1009 W 34TH ST AUSTIN, TX 78705 ","34th Street Catering",2015-12-27T00:00:00Z,30.302934,-97.745444,0.9,range_interpolation,1009,"W 34th St",Austin,TX,"Travis County",78705,US
10007038,78735,93,"Routine Inspection","4970 W US 290 HWY WB AUSTIN, TX 78735 ","Spec's Wines, Spirits & Finer Foods ",2015-12-27T00:00:00Z,30.233039,-97.819815,0.8,range_interpolation,4970,"W Us Hwy 290",Austin,TX,"Travis County",78735,US
10007067,78745,89,"Routine Inspection","704 E WILLIAM CANNON DR AUSTIN, TX 78745 ","Long John Silvers",2014-12-28T00:00:00Z,30.191398,-97.772597,1,range_interpolation,704,"E William Cannon Dr",Austin,TX,"Travis County",78745,US
10007069,78704,85,"Routine Inspection","1910 W BEN WHITE BLVD WB AUSTIN, TX 78704 ","Long John Silver's",2015-12-27T00:00:00Z,30.229288,-97.787413,1,range_interpolation,1910,"W Ben White Blvd",Austin,TX,"Travis County",78704,US
10007072,78723,97,"Routine Inspection","5600 CAMERON RD AUSTIN, TX 78723 ","Long John Silver's",2014-12-28T00:00:00Z,30.311503,-97.707283,1,range_interpolation,5600,"Cameron Rd",Austin,TX,"Travis County",78723,US
10007100,78753,84,"Routine Inspection","8545 N LAMAR BLVD AUSTIN, TX 78753 ","Lamar Food Mart",2015-12-27T00:00:00Z,30.353765,-97.704929,1,range_interpolation,8545,"N Lamar Blvd",Austin,TX,"Travis County",78753,US
10007252,78705,95,"Routine Inspection","2804 N IH 35 SVRD SB AUSTIN, TX 78705 ","Aster's Ethiopian Restaurant",2014-12-28T00:00:00Z,30.299968,-97.736134,0.8,street_center,,"W 35th St",Austin,TX,"Travis County",78705,US
10007373,78660,95,"Routine Inspection","1900 E HOWARD LN Bldg A AUSTIN, TX 78660 ","Capital City Kids 2 Daycare and Learning Center",2015-12-27T00:00:00Z,30.412008,-97.650604,0.8,street_center,,"E Howard Ln",Pflugerville,TX,"Travis County",78660,US
10007389,78741,79,"Routine Inspection","1727 E RIVERSIDE DR AUSTIN, TX 78741 ","Riverside Grocery",2015-12-27T00:00:00Z,30.243767,-97.730011,1,range_interpolation,1727,"E Riverside Dr",Austin,TX,"Travis County",78741,US
10007391,78752,94,"Routine Inspection","6619 N IH 35 SVRD NB AUSTIN, TX 78752 ","Chili's Grill and Bar",2015-12-27T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
10008007,78653,100,"Routine Inspection","14219 LITTIG RD AUSTIN, TX 78653 ","A Shady Deal",2014-12-28T00:00:00Z,30.332253,-97.505337,1,range_interpolation,14219,"Littig Rd",Manor,TX,"Travis County",78653,US
10008120,78738,100,"Routine Inspection","3301 SERENE HILLS DR LAKEWAY, TX 78738 ","LW - Serene Hills Elementary",2014-12-28T00:00:00Z,30.347878,-97.995947,0.8,range_interpolation,3301,"Serene Hills Dr",Austin,TX,"Travis County",78738,US
10008167,78731,100,"Routine Inspection","3808 W 35TH ST AUSTIN, TX 78731 ","Westwood Country Club - Tennis Grill",2014-12-28T00:00:00Z,30.313255,-97.771764,1,range_interpolation,3808,"W 35th St",Austin,TX,"Travis County",78703,US
10008532,78757,84,"Routine Inspection","7718 BURNET RD AUSTIN, TX 78757 ","Panda Express #1415",2015-12-27T00:00:00Z,30.353872,-97.732553,1,range_interpolation,7718,"Burnet Rd",Austin,TX,"Travis County",78757,US
10008709,78745,70,"Routine Inspection","730 W STASSNEY LN AUSTIN, TX 78745 ","El Pollo Rico #4",2014-12-28T00:00:00Z,30.209196,-97.783868,1,range_interpolation,730,"W Stassney Ln",Austin,TX,"Travis County",78745,US
10008754,78753,80,"Routine Inspection","9207 N LAMAR BLVD AUSTIN, TX 78753 ","Taqueria Guadalajara",2015-12-27T00:00:00Z,30.361112,-97.69792,1,range_interpolation,9207,"N Lamar Blvd",Austin,TX,"Travis County",78753,US
10008787,78701,91,"Routine Inspection","211 W 4TH ST AUSTIN, TX 78701 ","Oil Can Harry's",2014-12-28T00:00:00Z,30.266457,-97.744952,1,range_interpolation,211,"W 4th St",Austin,TX,"Travis County",78701,US
10008887,78758,85,"Routine Inspection","11410 CENTURY OAKS TER Bunit 144 AUSTIN, TX 78758 ","Kona Grill at the Domain",2014-12-28T00:00:00Z,30.401588,-97.726264,0.8,street_center,,"Century Oaks Ter",Austin,TX,"Travis County",78758,US
10008932,78741,92,"Routine Inspection","1713 OLD EAST RIVERSIDE DR AUSTIN, TX 78741 ","El Taquito",2014-12-28T00:00:00Z,29.428484,-98.683021,0.8,street_center,,"Old Lk","San Antonio",TX,"Bexar County",78245,US
10009008,78701,90,"Routine Inspection","817 W 5TH ST AUSTIN, TX 78701 ","Tiniest Bar in Texas",2014-12-28T00:00:00Z,30.269325,-97.751702,1,range_interpolation,817,"W 5th St",Austin,TX,"Travis County",78703,US
10009073,78752,71,"Routine Inspection","7601 N LAMAR BLVD NB Bldg I AUSTIN, TX 78752 ","Kim Phung Vietnamese and Chinese Restaurant",2015-12-27T00:00:00Z,30.3431,-97.715392,1,range_interpolation,7601,"N Lamar Blvd",Austin,TX,"Travis County",78752,US
10009092,78727,100,"Routine Inspection","2500 W PARMER LN AUSTIN, TX 78727 ","Dollar Tree Store #3124",2014-12-28T00:00:00Z,30.418601,-97.701093,1,range_interpolation,2500,"W Parmer Ln",Austin,TX,"Travis County",78727,US
10009096,78745,100,"Routine Inspection","500 W WILLIAM CANNON DR AUSTIN, TX 78745 ","Dollar Tree Store #2988",2014-12-28T00:00:00Z,30.196387,-97.785818,1,range_interpolation,500,"W William Cannon Dr",Austin,TX,"Travis County",78745,US
10009478,78753,87,"Routine Inspection","12901 N IH 35 SVRD NB Bunit 1850 AUSTIN, TX 78753 ","Tropical Smoothie Cafe",2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
10009728,78758,96,"Routine Inspection","11410 CENTURY OAKS TER Bunit 108 AUSTIN, TX 78758 ","Starbucks Coffee #13331",2015-12-27T00:00:00Z,30.401588,-97.726264,0.8,street_center,,"Century Oaks Ter",Austin,TX,"Travis County",78758,US
10010126,78748,100,"Routine Inspection","1807 W SLAUGHTER LN Unit 465 AUSTIN, TX 78748 ","Domino's Pizza",2014-12-28T00:00:00Z,30.17357,-97.821475,1,range_interpolation,1807,"W Slaughter Ln",Austin,TX,"Travis County",78748,US
10012237,78704,95,"Routine Inspection","1321 S CONGRESS AVE AUSTIN, TX 78704 ","Botticelli's South Congress",2014-12-28T00:00:00Z,30.249922,-97.749379,0.9,range_interpolation,1321,"Congress Ave S",Austin,TX,"Travis County",78704,US
10013559,78660,96,"Routine Inspection","1615 GRAND AVENUE PKWY AUSTIN, TX 78660 ","Chucho's Mexican Restaurant",2014-12-28T00:00:00Z,30.456433,-97.657778,1,range_interpolation,1615,"Grand Avenue Pkwy",Pflugerville,TX,"Travis County",78660,US
10014353,78747,84,"Routine Inspection","11215 S IH 35 SVRD NB AUSTIN, TX 78747 ","Craigo's Pizza & Pastaria",2014-12-28T00:00:00Z,30.12779,-97.800974,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78747,US
10014585,78748,85,"Routine Inspection","9600 S IH 35 SVRD SB Bunit 400 AUSTIN, TX 78748 ","Amy's Ice Cream",2014-12-28T00:00:00Z,30.148782,-97.792996,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78748,US
10014691,78758,88,"Routine Inspection","11600 CENTURY OAKS TER Bunit 100 AUSTIN, TX 78758 ","McCormick and Schmick's Seafood Restaurant",2015-12-27T00:00:00Z,30.402795,-97.72529,1,range_interpolation,11600,"Century Oaks Ter",Austin,TX,"Travis County",78758,US
10015202,78617,96,"Routine Inspection","13912 FM 812 RD AUSTIN, TX 78617 ","Wild Bubba's Wild Game Grill",2015-12-27T00:00:00Z,30.121472,-97.636129,1,range_interpolation,13912,"Fm 812","Del Valle",TX,"Travis County",78617,US
10015230,78705,100,"Routine Inspection","705 W 24TH ST Bldg B AUSTIN, TX 78705 ","Sushi Niichi",2014-12-28T00:00:00Z,30.28779,-97.744731,1,range_interpolation,705,"W 24th St",Austin,TX,"Travis County",78705,US
10016822,78750,96,"Routine Inspection","10811 PECAN PARK BLVD AUSTIN, TX 78750 ","Hampton Inn and Suites Austin",2014-12-28T00:00:00Z,30.463634,-97.801306,1,range_interpolation,10811,"Pecan Park Blvd",Austin,TX,"Travis County",78750,US
10016853,78758,89,"Routine Inspection","10515 N MOPAC EXPY NB Bldg K AUSTIN, TX 78758 ","Spec's Wines, Spirits & Finer Foods, #62",2014-12-28T00:00:00Z,30.39552,-97.732443,1,range_interpolation,10515,"N Mo-pac Expy",Austin,TX,"Travis County",78759,US
10017505,78717,90,"Routine Inspection","10510 W PARMER LN Unit 100 AUSTIN, TX 78717 ","Gatti's Pizza",2015-12-27T00:00:00Z,30.495921,-97.774762,0.8,range_interpolation,10510,"W Parmer Ln",Austin,TX,"Williamson County",78717,US
10017515,78748,100,"Routine Inspection","520 W SLAUGHTER LN AUSTIN, TX 78748 ","CVS/Pharmacy #3881",2014-12-28T00:00:00Z,30.171482,-97.797991,1,range_interpolation,520,"W Slaughter Ln",Austin,TX,"Travis County",78748,US
10017881,78748,97,"Routine Inspection","9600 S IH 35 SVRD SB Bunit 500 AUSTIN, TX 78748 ","Jason's Deli",2015-12-27T00:00:00Z,30.148782,-97.792996,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78748,US
10018050,78653,97,"Routine Inspection","10323 E US 290 HWY SVRD EB MANOR, TX 78653 ","MN - Manor New Tech High School",2014-12-28T00:00:00Z,30.345633,-97.572402,1,range_interpolation,10323,"Us Hwy 290",Manor,TX,"Travis County",78653,US
10018060,78653,100,"Routine Inspection","600 E PARSONS ST MANOR, TX 78653 ","MN - Excel High School",2014-12-28T00:00:00Z,30.29783,-97.508305,0.8,street_center,,"Parsons Rd",Manor,TX,"Travis County",78653,US
10019057,78745,87,"Routine Inspection","1025 W STASSNEY LN AUSTIN, TX 78745 ","Cilantro's Mexican Restaurant",2014-12-28T00:00:00Z,30.210005,-97.786306,1,range_interpolation,1025,"W Stassney Ln",Austin,TX,"Travis County",78745,US
10021664,78741,97,"Routine Inspection","2400 BURLESON RD AUSTIN, TX 78741 ","Payless Food Store",2014-12-28T00:00:00Z,30.230961,-97.73605,1,range_interpolation,2400,"Burleson Rd",Austin,TX,"Travis County",78741,US
10022684,78759,96,"Routine Inspection","11279 TAYLOR DRAPER LN AUSTIN, TX 78759 ","Renaissance- Austin",2015-12-27T00:00:00Z,30.411933,-97.753099,1,range_interpolation,11279,"Taylor Draper Ln",Austin,TX,"Travis County",78759,US
10023830,78701,79,"Routine Inspection","710 W 6TH ST AUSTIN, TX 78701 ","J. Black's",2015-12-27T00:00:00Z,30.270121,-97.749564,1,range_interpolation,710,"W 6th St",Austin,TX,"Travis County",78701,US
10023889,78754,82,"Routine Inspection","8201 CROSS PARK DR AUSTIN, TX 78754 ","Taco Shack #8",2014-12-28T00:00:00Z,30.329837,-97.667282,1,range_interpolation,8201,"Cross Park Dr",Austin,TX,"Travis County",78754,US
10025010,78613,93,"Routine Inspection","11066 PECAN PARK BLVD AUSTIN, TX 78613 ","Pluckers Wing Bar",2014-12-28T00:00:00Z,30.470514,-97.802165,1,range_interpolation,11066,"Pecan Park Blvd","Cedar Park",TX,"Williamson County",78613,US
10026046,78748,89,"Routine Inspection","9900 S IH 35 SVRD SB AUSTIN, TX 78748 ","Chili's Grill & Bar #1423",2014-12-28T00:00:00Z,30.148782,-97.792996,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78748,US
10026049,78758,89,"Routine Inspection","11506 CENTURY OAKS TER Bunit 124 AUSTIN, TX 78758 ",North,2014-12-28T00:00:00Z,30.401684,-97.72611,0.8,range_interpolation,11506,"Century Oaks Ter",Austin,TX,"Travis County",78758,US
10026760,78735,100,"Routine Inspection","2500 BARTON CREEK BLVD AUSTIN, TX 78735 ","Querencia at Barton Creek",2014-12-28T00:00:00Z,30.289374,-97.868271,1,range_interpolation,2500,"Barton Creek Blvd",Austin,TX,"Travis County",78735,US
10027075,78705,80,"Routine Inspection","3213 RED RIVER ST AUSTIN, TX 78705 ","Red River Market",2014-12-28T00:00:00Z,30.291134,-97.7271,1,range_interpolation,3213,"Red River St",Austin,TX,"Travis County",78705,US
10028436,78759,89,"Routine Inspection","10931 STONELAKE BLVD AUSTIN, TX 78759 ","Sam's Boat Austin",2015-12-27T00:00:00Z,30.398833,-97.733585,1,range_interpolation,10931,"Stonelake Blvd",Austin,TX,"Travis County",78759,US
10028448,78758,76,"Routine Inspection","900 RUTLAND DR AUSTIN, TX 78758 ","Rutland Market",2015-12-27T00:00:00Z,30.367072,-97.700301,1,range_interpolation,900,"Rutland Dr",Austin,TX,"Travis County",78758,US
10029239,78745,98,"Routine Inspection","5207 BRODIE LN Unit 300 SUNSET VALLEY, TX 78745 ","SV - BJ's Restaurant & Brewhouse",2015-12-27T00:00:00Z,30.231471,-97.818669,1,range_interpolation,5207,"Brodie Ln",Austin,TX,"Travis County",78745,US
10029389,78641,93,"Routine Inspection","11508 CHERRY HOLLOW XING LEANDER, TX 78641 ","Cherry Hollow Stop",2014-12-28T00:00:00Z,30.517896,-97.952797,1,range_interpolation,11508,"Cherry Hollow Xing",Leander,TX,"Williamson County",78641,US
10029465,78723,100,"Routine Inspection","4900 MUELLER BLVD AUSTIN, TX 78723 ","Seton Healthcare- Dell Children's Center",2014-12-28T00:00:00Z,30.301352,-97.70581,1,range_interpolation,4900,"Mueller Blvd",Austin,TX,"Travis County",78723,US
10030528,78745,98,"Routine Inspection","5526 S CONGRESS AVE AUSTIN, TX 78745 ","CVS/Pharmacy #0213",2015-12-27T00:00:00Z,30.205888,-97.774534,0.9,range_interpolation,5526,"Congress Ave S",Austin,TX,"Travis County",78745,US
10030534,78669,85,"Routine Inspection","21018 W SH 71 Unit 200 SPICEWOOD, TX 78669 ","Willie's Burgers and BBQ",2015-12-27T00:00:00Z,30.475472,-98.156407,0.3,place,,,Spicewood,TX,"Burnet County",78669,US
10031108,78748,93,"Routine Inspection","9900 S IH 35 SVRD SB Bldg N AUSTIN, TX 78748 ","Cinemark #384",2014-12-28T00:00:00Z,30.148782,-97.792996,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78748,US
10031871,78669,97,"Routine Inspection","5004 BEE CREEK RD LAKEWAY, TX 78669 ","LW-Arctic Spirits, Inc.",2014-12-28T00:00:00Z,30.338983,-98.027194,1,range_interpolation,5004,"Bee Creek Rd",Spicewood,TX,"Burnet County",78669,US
10031957,78754,94,"Routine Inspection","1900 E ANDERSON LN WB Unit 101 AUSTIN, TX 78754 ","Walnut Market #1",2014-12-28T00:00:00Z,30.33003,-97.680209,1,range_interpolation,1900,"E Anderson Ln",Austin,TX,"Travis County",78752,US
10031959,78723,85,"Routine Inspection","5517 CAMERON RD AUSTIN, TX 78723 ","Walnut Market #2",2015-12-27T00:00:00Z,30.313078,-97.704756,1,range_interpolation,5517,"Cameron Rd",Austin,TX,"Travis County",78723,US
10034117,78704,93,"Routine Inspection","2606 S 1ST ST AUSTIN, TX 78704 ","New Generation Daycare",2014-12-28T00:00:00Z,30.23957,-97.761388,1,range_interpolation,2606,"S 1st St",Austin,TX,"Travis County",78704,US
10034278,78703,97,"Routine Inspection","1110 WEST LYNN ST AUSTIN, TX 78703 ","Zocalo Cafe- Taqueria Fresca",2014-12-28T00:00:00Z,30.279913,-97.759525,1,range_interpolation,1110,"W Lynn St",Austin,TX,"Travis County",78703,US
10034287,78745,100,"Routine Inspection","1913 W BEN WHITE BLVD EB AUSTIN, TX 78745 ","Sunrise Food Mart",2014-12-28T00:00:00Z,30.229035,-97.787576,1,range_interpolation,1913,"W Ben White Blvd",Austin,TX,"Travis County",78704,US
10034421,78753,92,"Routine Inspection","1015 E BRAKER LN AUSTIN, TX 78753 ","Pizza Hut",2014-12-28T00:00:00Z,30.375149,-97.672367,1,range_interpolation,1015,"E Braker Ln",Austin,TX,"Travis County",78753,US
10035159,78748,84,"Routine Inspection","9600 S IH 35 SVRD SB Bunit 500 AUSTIN, TX 78748 ","Waterloo Ice House",2014-12-28T00:00:00Z,30.148782,-97.792996,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78748,US
